Dia,nome_fundo,cnpj_do_fundo,classe_do_fundo,mercado_ativo_investido,Symbol_Ativo_Investido,PL_Investido
2025-01-31,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,IVVB11,36201100.197925024
2025-01-31,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,KNRI11,13629002.875800947
2025-01-31,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,AAPL34,15693832.302081
2025-01-31,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,MSFT34,5272678.111465707
2025-01-31,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,SMAL11,16846853.748328656
2025-01-31,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Fundo,FIC-RV-IBOV,51070983.978424385
2025-02-28,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,DEB-ENGI11-2027,721221815.719061
2025-02-28,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,DEB-VALE25-2029,350245598.4373083
2025-02-28,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,CRI-MRVL11-2028,200478842.06251687
2025-02-28,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,CRA-JBSB11-2027,111076116.28619859
2025-02-28,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,856854642.1904935
2025-02-28,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Tesouro Direto,TESOURO-IPCA-2035,321634546.2139852
2025-02-28,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Fundo,FIC-FIRF-DI,25798401.994313464
2025-02-28,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,447402452.12497085
2025-02-28,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Tesouro Direto,TESOURO-PRE-2029,311582399.0666253
2025-02-28,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Renda Fixa Privada,CRA-JBSB11-2027,189882621.9135197
2025-02-28,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Renda Fixa Privada,CDB-BBAS3-2026,170010920.6830228
2025-02-28,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Fundo,FIC-FIRF-CRED,190231936.97745204
2025-02-28,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Renda Fixa Privada,LF-ITAU-2029,195559153.86923936
2025-02-28,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Renda Fixa Privada,CRI-MRVL11-2028,124030761.14641131
2025-02-28,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Tesouro Direto,TESOURO-IPCA-2035,138694838.10071152
2025-02-28,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,124764862.03575446
2025-02-28,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Fundo,FIC-FIRF-DI,88568772.46499161
2025-02-28,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,IVVB11,82600209.34380944
2025-02-28,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,BOVA11,90870109.62703398
2025-02-28,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,HGLG11,76580650.47398838
2025-02-28,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Tesouro Direto,TESOURO-SEL-2027,92367354.51196684
2025-02-28,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Renda Fixa Privada,CRA-JBSB11-2027,96986192.79463452
2025-02-28,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Fundo,FIC-MM-MACRO,158785367.7630643
2025-02-28,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Bolsa,SMAL11,48289824.81913597
2025-02-28,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Bolsa,PETR4,24163719.768982712
2025-02-28,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Bolsa,AAPL34,11552617.68036496
2025-02-28,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Tesouro Direto,TESOURO-IPCA-2035,72095541.85858619
2025-02-28,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Renda Fixa Privada,DEB-VALE25-2029,66956005.70874402
2025-02-28,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Fundo,FIC-MM-MACRO,73845329.35223837
2025-02-28,AMW Prisma MM,12.345.678/0001-06,Multimercado,Bolsa,DIVO11,23781621.02421147
2025-02-28,AMW Prisma MM,12.345.678/0001-06,Multimercado,Bolsa,KNRI11,5793448.8640198205
2025-02-28,AMW Prisma MM,12.345.678/0001-06,Multimercado,Bolsa,MSFT34,4649177.5985961165
2025-02-28,AMW Prisma MM,12.345.678/0001-06,Multimercado,Tesouro Direto,TESOURO-PRE-2029,20423263.85268395
2025-02-28,AMW Prisma MM,12.345.678/0001-06,Multimercado,Renda Fixa Privada,CDB-BBAS3-2026,20822589.909856483
2025-02-28,AMW Prisma MM,12.345.678/0001-06,Multimercado,Fundo,FIC-MM-MACRO,39602748.554035194
2025-02-28,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,BOVA11,117815195.07572503
2025-02-28,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,VALE3,98220862.09338681
2025-02-28,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,PETR4,26150625.40008839
2025-02-28,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,HGLG11,69091351.23602009
2025-02-28,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,AAPL34,19831509.14019897
2025-02-28,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,IVVB11,40493474.166292034
2025-02-28,AMW Titan RV,12.345.678/0001-07,Renda Variável,Fundo,FIC-RV-IBOV,115757497.38743849
2025-02-28,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,WEGE3,71723577.9875575
2025-02-28,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,ITUB4,42870631.74493902
2025-02-28,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,BBDC4,34708742.58440954
2025-02-28,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,MXRF11,28400831.317024946
2025-02-28,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,GOGL34,9585014.88922786
2025-02-28,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,SMAL11,16095324.889019445
2025-02-28,AMW Delta RV,12.345.678/0001-08,Renda Variável,Fundo,FIC-RV-IBOV,66880757.96123949
2025-02-28,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,ABEV3,32717984.916655328
2025-02-28,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,BBAS3,19650987.57106617
2025-02-28,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,XPLG11,9055213.837905383
2025-02-28,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,IVVB11,28151506.366420075
2025-02-28,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,AMZO34,26595085.233603522
2025-02-28,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,DIVO11,31573303.950111553
2025-02-28,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Fundo,FIC-RV-IBOV,79110295.76584396
2025-02-28,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,BOVA11,25675419.033911258
2025-02-28,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,IVVB11,43857700.316119865
2025-02-28,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,KNRI11,14510850.864623258
2025-02-28,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,AAPL34,16562082.96797616
2025-02-28,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,MSFT34,3334037.015396677
2025-02-28,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,SMAL11,17098728.045226302
2025-02-28,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Fundo,FIC-RV-IBOV,62947474.216550395
2025-03-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,DEB-ENGI11-2027,711068558.2064368
2025-03-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,DEB-VALE25-2029,330048440.5844981
2025-03-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,CRI-MRVL11-2028,213250808.52906474
2025-03-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,CRA-JBSB11-2027,119163188.17540744
2025-03-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,855539868.571441
2025-03-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Tesouro Direto,TESOURO-IPCA-2035,318611113.59988856
2025-03-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Fundo,FIC-FIRF-DI,25632518.686548352
2025-03-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,417828609.290294
2025-03-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Tesouro Direto,TESOURO-PRE-2029,321832788.3418963
2025-03-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Renda Fixa Privada,CRA-JBSB11-2027,168864850.61170667
2025-03-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Renda Fixa Privada,CDB-BBAS3-2026,157756303.98828983
2025-03-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Fundo,FIC-FIRF-CRED,187159297.92903167
2025-03-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Renda Fixa Privada,LF-ITAU-2029,193660232.17794773
2025-03-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Renda Fixa Privada,CRI-MRVL11-2028,127705491.21012352
2025-03-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Tesouro Direto,TESOURO-IPCA-2035,144263461.63269097
2025-03-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,128170623.99759042
2025-03-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Fundo,FIC-FIRF-DI,84028148.43843803
2025-03-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,IVVB11,76830577.04200868
2025-03-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,BOVA11,94875463.32355791
2025-03-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,HGLG11,82238988.88103312
2025-03-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Tesouro Direto,TESOURO-SEL-2027,92591117.45456944
2025-03-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Renda Fixa Privada,CRA-JBSB11-2027,100043012.37100212
2025-03-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Fundo,FIC-MM-MACRO,160376504.24644598
2025-03-31,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Bolsa,SMAL11,46499740.1812825
2025-03-31,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Bolsa,PETR4,25173498.670604274
2025-03-31,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Bolsa,AAPL34,10572456.119555116
2025-03-31,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Tesouro Direto,TESOURO-IPCA-2035,72007840.81536353
2025-03-31,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Renda Fixa Privada,DEB-VALE25-2029,68220025.71173193
2025-03-31,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Fundo,FIC-MM-MACRO,72323055.63295403
2025-03-31,AMW Prisma MM,12.345.678/0001-06,Multimercado,Bolsa,DIVO11,23939307.682271987
2025-03-31,AMW Prisma MM,12.345.678/0001-06,Multimercado,Bolsa,KNRI11,5612947.108735507
2025-03-31,AMW Prisma MM,12.345.678/0001-06,Multimercado,Bolsa,MSFT34,7319061.4847788075
2025-03-31,AMW Prisma MM,12.345.678/0001-06,Multimercado,Tesouro Direto,TESOURO-PRE-2029,19742248.42374021
2025-03-31,AMW Prisma MM,12.345.678/0001-06,Multimercado,Renda Fixa Privada,CDB-BBAS3-2026,16640075.293695252
2025-03-31,AMW Prisma MM,12.345.678/0001-06,Multimercado,Fundo,FIC-MM-MACRO,39958679.70028064
2025-03-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,BOVA11,123841199.64034288
2025-03-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,VALE3,113843132.90527724
2025-03-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,PETR4,29217565.851176497
2025-03-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,HGLG11,79517477.11178525
2025-03-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,AAPL34,21402804.578977548
2025-03-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,IVVB11,38220633.51238139
2025-03-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Fundo,FIC-RV-IBOV,114301169.59474385
2025-03-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,WEGE3,79376326.74567653
2025-03-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,ITUB4,46255328.56413772
2025-03-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,BBDC4,35525004.34508195
2025-03-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,MXRF11,29978923.59393664
2025-03-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,GOGL34,11707771.318461936
2025-03-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,SMAL11,15111723.07908233
2025-03-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Fundo,FIC-RV-IBOV,74885510.31789123
2025-03-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,ABEV3,35699855.56233992
2025-03-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,BBAS3,21179804.543854773
2025-03-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,XPLG11,11575541.401415095
2025-03-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,IVVB11,31245335.091219384
2025-03-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,AMZO34,28028113.214392327
2025-03-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,DIVO11,35885997.7008986
2025-03-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Fundo,FIC-RV-IBOV,87594430.92427722
2025-03-31,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,BOVA11,26428984.004913624
2025-03-31,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,IVVB11,42557685.349127166
2025-03-31,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,KNRI11,13343967.405088335
2025-03-31,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,AAPL34,16960079.547756575
2025-03-31,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,MSFT34,2913601.4967904678
2025-03-31,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,SMAL11,14969329.493337367
2025-03-31,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Fundo,FIC-RV-IBOV,61740572.850118026
2025-04-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,DEB-ENGI11-2027,775816214.7295448
2025-04-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,DEB-VALE25-2029,323447792.2640085
2025-04-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,CRI-MRVL11-2028,228638155.53359392
2025-04-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,CRA-JBSB11-2027,125578654.62426896
2025-04-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,901511768.4559406
2025-04-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Tesouro Direto,TESOURO-IPCA-2035,340498702.53520024
2025-04-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Fundo,FIC-FIRF-DI,27547362.301058568
2025-04-30,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,413098097.7735225
2025-04-30,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Tesouro Direto,TESOURO-PRE-2029,314036111.1181677
2025-04-30,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Renda Fixa Privada,CRA-JBSB11-2027,168998140.58840987
2025-04-30,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Renda Fixa Privada,CDB-BBAS3-2026,149383809.1310992
2025-04-30,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Fundo,FIC-FIRF-CRED,191662063.25204462
2025-04-30,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Renda Fixa Privada,LF-ITAU-2029,209060057.4983677
2025-04-30,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Renda Fixa Privada,CRI-MRVL11-2028,134827901.673347
2025-04-30,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Tesouro Direto,TESOURO-IPCA-2035,185333094.60990036
2025-04-30,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,135586098.23299995
2025-04-30,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Fundo,FIC-FIRF-DI,83498612.09030509
2025-04-30,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,IVVB11,74601456.28080225
2025-04-30,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,BOVA11,91875105.86405903
2025-04-30,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,HGLG11,77891003.3112238
2025-04-30,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Tesouro Direto,TESOURO-SEL-2027,88720191.07351662
2025-04-30,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Renda Fixa Privada,CRA-JBSB11-2027,94215603.66196814
2025-04-30,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Fundo,FIC-MM-MACRO,156056338.88229164
2025-04-30,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Bolsa,SMAL11,44246771.952972434
2025-04-30,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Bolsa,PETR4,27505709.7796666
2025-04-30,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Bolsa,AAPL34,10553154.454624616
2025-04-30,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Tesouro Direto,TESOURO-IPCA-2035,72951899.21207067
2025-04-30,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Renda Fixa Privada,DEB-VALE25-2029,66041496.289446905
2025-04-30,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Fundo,FIC-MM-MACRO,72386725.36471987
2025-04-30,AMW Prisma MM,12.345.678/0001-06,Multimercado,Bolsa,DIVO11,22307122.893018723
2025-04-30,AMW Prisma MM,12.345.678/0001-06,Multimercado,Bolsa,KNRI11,5767344.040840318
2025-04-30,AMW Prisma MM,12.345.678/0001-06,Multimercado,Bolsa,MSFT34,7303775.919183419
2025-04-30,AMW Prisma MM,12.345.678/0001-06,Multimercado,Tesouro Direto,TESOURO-PRE-2029,17586454.17351916
2025-04-30,AMW Prisma MM,12.345.678/0001-06,Multimercado,Renda Fixa Privada,CDB-BBAS3-2026,16163506.871840293
2025-04-30,AMW Prisma MM,12.345.678/0001-06,Multimercado,Fundo,FIC-MM-MACRO,36560723.52366203
2025-04-30,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,BOVA11,141787475.9407183
2025-04-30,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,VALE3,126611855.48156622
2025-04-30,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,PETR4,29061966.512898374
2025-04-30,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,HGLG11,90593483.3351149
2025-04-30,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,AAPL34,23945327.95798514
2025-04-30,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,IVVB11,39681193.14857433
2025-04-30,AMW Titan RV,12.345.678/0001-07,Renda Variável,Fundo,FIC-RV-IBOV,125129244.6595923
2025-04-30,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,WEGE3,103067115.71360198
2025-04-30,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,ITUB4,53113727.030146286
2025-04-30,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,BBDC4,41329216.106657125
2025-04-30,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,MXRF11,36800447.60740986
2025-04-30,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,GOGL34,14900603.633219995
2025-04-30,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,SMAL11,8633908.31422282
2025-04-30,AMW Delta RV,12.345.678/0001-08,Renda Variável,Fundo,FIC-RV-IBOV,82414986.31081082
2025-04-30,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,ABEV3,44091893.62224905
2025-04-30,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,BBAS3,23927364.80773906
2025-04-30,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,XPLG11,16447953.130596649
2025-04-30,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,IVVB11,37414425.53497429
2025-04-30,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,AMZO34,31403237.087664355
2025-04-30,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,DIVO11,43390255.242773004
2025-04-30,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Fundo,FIC-RV-IBOV,106753558.31284598
2025-04-30,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,BOVA11,30722980.538329687
2025-04-30,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,IVVB11,51222971.718780436
2025-04-30,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,KNRI11,14930177.373399213
2025-04-30,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,AAPL34,19551555.956160255
2025-04-30,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,MSFT34,3590981.4975690395
2025-04-30,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,SMAL11,18358658.88724367
2025-04-30,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Fundo,FIC-RV-IBOV,73822903.83470708
2025-05-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,DEB-ENGI11-2027,807068502.1828272
2025-05-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,DEB-VALE25-2029,343111023.3362969
2025-05-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,CRI-MRVL11-2028,269483710.2679362
2025-05-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,CRA-JBSB11-2027,108002078.57427783
2025-05-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,912847946.3251318
2025-05-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Tesouro Direto,TESOURO-IPCA-2035,347755921.7398701
2025-05-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Fundo,FIC-FIRF-DI,28115633.14898979
2025-05-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,501482225.30818963
2025-05-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Tesouro Direto,TESOURO-PRE-2029,376289520.91595435
2025-05-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Renda Fixa Privada,CRA-JBSB11-2027,193606192.74406436
2025-05-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Renda Fixa Privada,CDB-BBAS3-2026,178184629.3056998
2025-05-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Fundo,FIC-FIRF-CRED,238321213.36236295
2025-05-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Renda Fixa Privada,LF-ITAU-2029,202066785.26178664
2025-05-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Renda Fixa Privada,CRI-MRVL11-2028,126134785.78740191
2025-05-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Tesouro Direto,TESOURO-IPCA-2035,178555178.5163035
2025-05-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,130705527.09800376
2025-05-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Fundo,FIC-FIRF-DI,77812831.31209797
2025-05-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,IVVB11,66569949.91419146
2025-05-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,BOVA11,83252906.21527307
2025-05-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,HGLG11,77923579.30342498
2025-05-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Tesouro Direto,TESOURO-SEL-2027,80716083.12095155
2025-05-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Renda Fixa Privada,CRA-JBSB11-2027,82882628.24421896
2025-05-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Fundo,FIC-MM-MACRO,140766934.05978838
2025-05-31,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Bolsa,SMAL11,40348566.06473268
2025-05-31,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Bolsa,PETR4,29269188.446111336
2025-05-31,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Bolsa,AAPL34,13893858.826680213
2025-05-31,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Tesouro Direto,TESOURO-IPCA-2035,79086270.74432245
2025-05-31,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Renda Fixa Privada,DEB-VALE25-2029,70491649.66599873
2025-05-31,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Fundo,FIC-MM-MACRO,79438339.27705406
2025-05-31,AMW Prisma MM,12.345.678/0001-06,Multimercado,Bolsa,DIVO11,23663884.659465812
2025-05-31,AMW Prisma MM,12.345.678/0001-06,Multimercado,Bolsa,KNRI11,6536199.59515785
2025-05-31,AMW Prisma MM,12.345.678/0001-06,Multimercado,Bolsa,MSFT34,7339239.202962559
2025-05-31,AMW Prisma MM,12.345.678/0001-06,Multimercado,Tesouro Direto,TESOURO-PRE-2029,18518907.438321017
2025-05-31,AMW Prisma MM,12.345.678/0001-06,Multimercado,Renda Fixa Privada,CDB-BBAS3-2026,18002499.538184457
2025-05-31,AMW Prisma MM,12.345.678/0001-06,Multimercado,Fundo,FIC-MM-MACRO,39587398.136585
2025-05-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,BOVA11,130762042.46012822
2025-05-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,VALE3,125434353.1730516
2025-05-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,PETR4,40666017.37765268
